timestamp,city,pm25,pm10,no2,so2,co,o3,aqi,data_source,station_id,quality_flag
2024-01-01,Delhi,133.37152972698553,200.0572945904783,47.32363204351957,2.3550843026007975,0.5754489777228774,37.338362891423024,Unhealthy,cpcb,CPCB_Delhi_2736,1
2024-01-01,Mumbai,40.76515967355249,61.147739510328734,47.220239336792446,27.851463387840546,1.7205138610943866,34.1943598571656,Unhealthy for Sensitive Groups,cpcb,CPCB_Mumbai_3318,1
2024-01-01,Bengaluru,76.913716067576,115.37057410136401,27.52936937712103,26.676060039073555,0.7591725522912212,12.600143771980207,Unhealthy,cpcb,CPCB_Bengaluru_8254,1
2024-01-01,Chennai,86.8438767575896,130.2658151363844,64.58963250826466,8.202655000437627,1.1576487083236204,27.237007587617025,Unhealthy,cpcb,CPCB_Chennai_4771,1
2024-01-01,Kolkata,47.237412437542766,70.85611865631415,51.60317824002934,-0.9777091718428004,1.3156486636550289,30.990070156956627,Unhealthy for Sensitive Groups,cpcb,CPCB_Kolkata_2429,1
2024-01-01,Hyderabad,29.362105158875735,44.0431577383136,49.994621364161,17.3657722750528,2.2534084083054178,20.20668071409939,Moderate,cpcb,CPCB_Hyderabad_4396,1
2024-01-01,Pune,0.0,0.0,66.70739521347839,13.679628263349137,1.454426779424393,46.216264723506896,Good,cpcb,CPCB_Pune_7240,1
2024-01-01,Ahmedabad,72.75283361869829,109.12925042804744,34.15065541264131,22.09013854804882,1.5494218835342306,34.02866273223942,Unhealthy,cpcb,CPCB_Ahmedabad_9872,1
2024-01-01,Jaipur,15.538892084317684,23.308338126476528,53.88766232092995,19.47602264201391,1.8717833043625736,27.984604164594355,Moderate,cpcb,CPCB_Jaipur_7647,2
2024-01-01,Lucknow,73.39337556076974,110.0900633411546,65.26289065101476,19.40519478741365,1.027714609084582,36.80551481183849,Unhealthy,cpcb,CPCB_Lucknow_9637,1
2024-01-02,Delhi,71.12264382755832,106.68396574133749,26.0045402284157,27.91310728741852,0.6115095794199708,35.95543176367242,Unhealthy,cpcb,CPCB_Delhi_4115,1
2024-01-02,Mumbai,90.59885075079434,135.89827612619152,22.72200166303582,27.917134695236925,0.4026015120896076,38.09478214515365,Unhealthy,cpcb,CPCB_Mumbai_1550,1
2024-01-02,Bengaluru,54.52493887348766,81.7874083102315,16.269923694131087,18.27114099767313,1.1850055425961057,36.45777694384624,Unhealthy for Sensitive Groups,cpcb,CPCB_Bengaluru_3903,1
2024-01-02,Chennai,53.08338738264138,79.62508107396206,49.93410698255131,13.584651750438018,1.9317639770950545,41.97099227896248,Unhealthy for Sensitive Groups,cpcb,CPCB_Chennai_1096,1
2024-01-02,Kolkata,87.77177404940414,131.65766107410622,47.30947313221099,7.929186904607317,1.7885175578706003,17.078634504653486,Unhealthy,cpcb,CPCB_Kolkata_3425,1
2024-01-02,Hyderabad,100.29952752854486,150.4492912928173,32.62844298978947,17.35809209419837,1.0811084948554226,19.8502265063917,Unhealthy,cpcb,CPCB_Hyderabad_3382,1
2024-01-02,Pune,68.59805619462388,102.89708429193581,49.747523251982344,23.67798047571592,1.392064056801121,54.88549311631925,Unhealthy,cpcb,CPCB_Pune_9023,1
2024-01-02,Ahmedabad,49.483075026897694,74.22461254034654,63.66713795228072,19.618482714711536,1.5257561188595696,22.951355977228328,Unhealthy for Sensitive Groups,cpcb,CPCB_Ahmedabad_7166,1
2024-01-02,Jaipur,17.95241814285641,26.928627214284614,44.0431061566431,5.773755062438429,1.184083578436214,39.26208370037154,Moderate,cpcb,CPCB_Jaipur_1699,1
2024-01-02,Lucknow,92.53434597646076,138.80151896469113,34.02413745708787,0.9363887260268378,2.1285718140252934,12.118389154860782,Unhealthy,cpcb,CPCB_Lucknow_3388,1
2024-01-03,Delhi,93.140889143417,139.7113337151255,28.191270484032273,8.527115642808687,1.4626691791121247,25.067307650644803,Unhealthy,cpcb,CPCB_Delhi_6021,1
2024-01-03,Mumbai,102.53056796043619,153.79585194065427,47.97326870376686,1.974351662776055,1.348917267315558,22.2547560341517,Unhealthy,cpcb,CPCB_Mumbai_7578,1
2024-01-03,Bengaluru,38.298839119002295,57.44825867850344,30.700976401813513,14.123693705542168,1.1151113506542443,29.269906212637252,Unhealthy for Sensitive Groups,cpcb,CPCB_Bengaluru_7189,1
2024-01-03,Chennai,45.474801118971016,68.21220167845652,27.396105586581196,19.397043486267442,3.0178959507649044,36.05182449639623,Unhealthy for Sensitive Groups,cpcb,CPCB_Chennai_5827,1
2024-01-03,Kolkata,82.51079870193773,123.76619805290659,48.824255174321024,23.776991430329673,0.602108827666941,49.37145146687222,Unhealthy,cpcb,CPCB_Kolkata_6348,1
2024-01-03,Hyderabad,80.42289923030323,120.63434884545484,49.2209968838209,25.777345946314146,1.1108024560843055,24.21484964386198,Unhealthy,cpcb,CPCB_Hyderabad_3710,1
2024-01-03,Pune,70.65166921056124,105.97750381584186,48.83309863371538,13.376422695542074,2.26486734328685,36.52957190558774,Unhealthy,cpcb,CPCB_Pune_5527,1
2024-01-03,Ahmedabad,73.62406172203015,110.43609258304522,36.942750559706006,19.408660974157605,1.4035830565636178,26.472491513044723,Unhealthy,cpcb,CPCB_Ahmedabad_2266,1
2024-01-03,Jaipur,53.123809541577295,79.68571431236595,45.41349895430363,12.818418245172332,1.603338672486488,31.573887057712682,Unhealthy for Sensitive Groups,cpcb,CPCB_Jaipur_8287,1
2024-01-03,Lucknow,102.6437505276988,153.9656257915482,40.64971928775892,12.62335614013474,1.7425572418702462,38.648504514749376,Unhealthy,cpcb,CPCB_Lucknow_6951,1
2024-01-04,Delhi,130.29379812410372,195.44069718615557,36.367861951060604,17.678396902824357,1.6828876665598023,33.93316309846673,Unhealthy,cpcb,CPCB_Delhi_6885,2
2024-01-04,Mumbai,75.84224765031053,113.76337147546579,29.978706910718984,29.810147666974878,0.9173911179060691,46.67666873622457,Unhealthy,cpcb,CPCB_Mumbai_3227,1
2024-01-04,Bengaluru,53.53072646592344,80.29608969888517,67.5509240158243,7.550819227637829,0.8541544857267943,26.25354317424623,Unhealthy for Sensitive Groups,cpcb,CPCB_Bengaluru_4452,1
2024-01-04,Chennai,34.176753804796874,51.26513070719531,9.477147061884935,6.444058077410537,1.7088313595019375,23.685911352293843,Moderate,cpcb,CPCB_Chennai_7632,1
2024-01-04,Kolkata,73.7931037613405,110.68965564201076,33.75822319885021,18.69466611300718,1.798377252875456,30.68984467039618,Unhealthy,cpcb,CPCB_Kolkata_9583,1
2024-01-04,Hyderabad,10.387677360514838,15.581516040772257,47.897384218807105,19.95187196826362,3.380116875678138,36.34597936141894,Good,cpcb,CPCB_Hyderabad_3794,1
2024-01-04,Pune,30.003164526757455,45.00474679013618,52.131402475540156,18.971555001791693,1.9918088282498136,41.67913473541917,Moderate,cpcb,CPCB_Pune_1258,1
2024-01-04,Ahmedabad,106.44876014973917,159.67314022460874,53.335047813800585,0.6253748188391626,2.52508104305853,34.900516338026286,Unhealthy,cpcb,CPCB_Ahmedabad_3648,2
2024-01-04,Jaipur,41.12331571093805,61.68497356640708,22.404806186027926,11.200931904616922,1.3735847308505496,17.768578495898346,Unhealthy for Sensitive Groups,cpcb,CPCB_Jaipur_3074,1
2024-01-04,Lucknow,148.40634437822771,222.6095165673416,35.27385490337981,26.399344305509366,1.477006437879663,39.36605989527087,Unhealthy,cpcb,CPCB_Lucknow_2385,1
2024-01-05,Delhi,156.40031183642688,234.6004677546403,19.161988424759617,16.73825618163456,1.3159263235321565,27.814153039382095,Very Unhealthy,cpcb,CPCB_Delhi_1783,1
2024-01-05,Mumbai,114.21254995979972,171.31882493969957,33.95312014062048,13.399232102791297,2.0060866349408277,27.55201948767182,Unhealthy,cpcb,CPCB_Mumbai_2963,1
2024-01-05,Bengaluru,62.669539793105265,94.0043096896579,38.023064756551484,35.326902119314255,0.8806298118421557,38.74341877388004,Unhealthy,cpcb,CPCB_Bengaluru_1581,1
2024-01-05,Chennai,119.70522819628677,179.55784229443015,58.93461748709466,8.014701602189792,1.93659024737385,29.911403907375345,Unhealthy,cpcb,CPCB_Chennai_1907,1
2024-01-05,Kolkata,94.00169929821068,141.00254894731603,33.19887201204877,17.77638893892218,1.4589683895964571,26.28829901715122,Unhealthy,cpcb,CPCB_Kolkata_4704,1
2024-01-05,Hyderabad,88.78954390861628,133.18431586292442,32.94471235117556,28.57058868968923,1.261815185460654,31.056532962060025,Unhealthy,cpcb,CPCB_Hyderabad_8199,1
2024-01-05,Pune,49.26287445129294,73.89431167693941,20.90381710860786,15.83473495094735,1.11769440804301,27.96773209487154,Unhealthy for Sensitive Groups,cpcb,CPCB_Pune_6141,1
2024-01-05,Ahmedabad,68.21334122819977,102.32001184229965,43.34838557313016,2.6612609206019346,0.9729562964232417,28.29628325379767,Unhealthy,cpcb,CPCB_Ahmedabad_1897,1
2024-01-05,Jaipur,37.593537490725744,56.39030623608862,25.22206611322914,14.875740030630698,1.3414685269418385,38.31060683536162,Unhealthy for Sensitive Groups,cpcb,CPCB_Jaipur_4309,1
2024-01-05,Lucknow,68.10022690598856,102.15034035898285,41.828448838126654,18.864655779894388,2.188434181763282,24.872047069459917,Unhealthy,cpcb,CPCB_Lucknow_8422,1
2024-01-06,Delhi,140.49009189069287,210.7351378360393,63.23310715246227,17.476939690817673,1.8542106130910398,31.91996321330075,Unhealthy,cpcb,CPCB_Delhi_9011,1
2024-01-06,Mumbai,92.82874985211382,139.24312477817074,30.45907179962432,11.869396574308194,1.8749491140270176,19.974018212035595,Unhealthy,cpcb,CPCB_Mumbai_6417,1
2024-01-06,Bengaluru,34.52405008474319,51.786075127114785,37.50656193284526,13.704169603709424,1.3528632819304325,20.36893181899329,Moderate,cpcb,CPCB_Bengaluru_1509,1
2024-01-06,Chennai,80.34790827418385,120.52186241127578,55.02149934133281,6.815365430385166,2.231043131542897,30.500860836943186,Unhealthy,cpcb,CPCB_Chennai_5389,1
2024-01-06,Kolkata,123.44086353555056,185.16129530332586,10.761476284734254,7.7331332385662215,0.9759634710676246,20.6494869712062,Unhealthy,cpcb,CPCB_Kolkata_8257,1
2024-01-06,Hyderabad,8.306953677752379,12.460430516628568,27.785786004266566,18.802430631285585,1.1623477340933352,40.47624732558007,Good,cpcb,CPCB_Hyderabad_1972,1
2024-01-06,Pune,66.68029987558809,100.02044981338213,53.04558298486743,26.328038752477283,2.2900909942454004,31.043607092545646,Unhealthy,cpcb,CPCB_Pune_7001,1
2024-01-06,Ahmedabad,120.65863008663278,180.98794512994917,42.9937880227828,4.011254131501037,1.3776198557474286,34.88345976668846,Unhealthy,cpcb,CPCB_Ahmedabad_3564,1
2024-01-06,Jaipur,43.894356671751616,65.84153500762743,43.57591220106301,22.49305981314573,2.202069413722387,31.084550232194932,Unhealthy for Sensitive Groups,cpcb,CPCB_Jaipur_2443,2
2024-01-06,Lucknow,81.45681765706773,122.18522648560159,12.092695491460209,21.273616441548242,2.2512460625745874,22.672374620221838,Unhealthy,cpcb,CPCB_Lucknow_4848,1
2024-01-07,Delhi,159.35624512032513,239.0343676804877,27.218704130925232,18.650812970361027,1.6770264899894558,35.60982516100211,Very Unhealthy,cpcb,CPCB_Delhi_4324,1
2024-01-07,Mumbai,77.00312098402969,115.50468147604454,44.00146772231127,19.29958054914193,1.4515489592999775,16.335060274271463,Unhealthy,cpcb,CPCB_Mumbai_9546,1
2024-01-07,Bengaluru,29.605814524384094,44.40872178657614,52.87739132542925,27.10409188953903,1.0806811968848136,23.633261316402432,Moderate,cpcb,CPCB_Bengaluru_9240,1
2024-01-07,Chennai,90.79806789164174,136.1971018374626,52.42308136754521,-2.1188610615454593,1.6108214750564054,19.106127808086015,Unhealthy,cpcb,CPCB_Chennai_1246,1
2024-01-07,Kolkata,125.64752291970117,188.47128437955178,75.04438540428099,12.512790506747328,1.556128650724122,45.31501663280112,Unhealthy,cpcb,CPCB_Kolkata_8236,1
2024-01-07,Hyderabad,13.264802246114115,19.897203369171173,9.699398540659946,14.382898782948859,1.2195659875199398,25.758514832462005,Moderate,cpcb,CPCB_Hyderabad_6178,1
2024-01-07,Pune,82.53094935154557,123.79642402731835,57.39182075420268,8.942967157800599,1.9923187687210153,25.16926510305599,Unhealthy,cpcb,CPCB_Pune_7643,2
2024-01-07,Ahmedabad,43.97783170361404,65.96674755542105,21.91482231191207,2.0549464891885023,2.1075645858298087,34.30796651949804,Unhealthy for Sensitive Groups,cpcb,CPCB_Ahmedabad_1472,1
2024-01-07,Jaipur,84.5219568529887,126.78293527948304,48.49231921631835,3.6494466654645557,1.9527788121731655,43.596978646153225,Unhealthy,cpcb,CPCB_Jaipur_8402,1
2024-01-07,Lucknow,144.82567998976802,217.23851998465204,38.92019173899414,21.929088807927855,0.6045196836677887,17.61778050316414,Unhealthy,cpcb,CPCB_Lucknow_4480,1
2024-01-08,Delhi,100.35790288822353,150.5368543323353,56.62310562463026,4.7768776479243495,2.1413160711848738,30.625072994564455,Unhealthy,cpcb,CPCB_Delhi_5888,1
2024-01-08,Mumbai,171.3414979996239,257.01224699943583,37.54113898393022,9.213882780661141,0.8034699591486653,33.86110695023284,Very Unhealthy,cpcb,CPCB_Mumbai_2076,1
2024-01-08,Bengaluru,76.14681515288804,114.22022272933205,26.706939345712684,20.620793948704087,1.1211512461314241,15.912044810670103,Unhealthy,cpcb,CPCB_Bengaluru_2040,1
2024-01-08,Chennai,81.89685822538831,122.84528733808247,57.93312128201407,23.733428116611336,1.122744851011179,35.98446574350216,Unhealthy,cpcb,CPCB_Chennai_9330,1
2024-01-08,Kolkata,120.02045741441532,180.03068612162298,63.37379460982963,7.3996550837929345,1.0563552443941426,28.008574981892565,Unhealthy,cpcb,CPCB_Kolkata_5830,1
2024-01-08,Hyderabad,24.50136988723414,36.75205483085121,31.237883200790808,19.23131922792574,0.9108724903297051,23.14929040588964,Moderate,cpcb,CPCB_Hyderabad_6171,1
2024-01-08,Pune,27.47180792733676,41.20771189100514,45.77264083462603,19.67312624693879,0.41966128385906853,33.57173150697343,Moderate,cpcb,CPCB_Pune_6499,1
2024-01-08,Ahmedabad,64.5965356933603,96.89480354004044,28.994710018523197,15.052101425181274,1.6276926353566405,28.06832519715751,Unhealthy,cpcb,CPCB_Ahmedabad_7686,1
2024-01-08,Jaipur,66.00232572080422,99.00348858120634,58.64505184610928,15.435038974228847,1.392941292034493,30.371849635305246,Unhealthy,cpcb,CPCB_Jaipur_1724,1
2024-01-08,Lucknow,81.75527157310283,122.63290735965424,29.75132189707396,29.040182735609157,1.268928313537955,36.650477853109464,Unhealthy,cpcb,CPCB_Lucknow_9989,1
2024-01-09,Delhi,126.07956148285783,189.11934222428675,28.102716670799595,25.52401528088382,1.7710475066812144,38.859026786977886,Unhealthy,cpcb,CPCB_Delhi_9379,2
2024-01-09,Mumbai,71.65061899671704,107.47592849507556,69.73841530418446,6.430747073091595,1.6601175516906284,23.108276665865322,Unhealthy,cpcb,CPCB_Mumbai_6973,1
2024-01-09,Bengaluru,53.00769159243948,79.51153738865922,59.92929342826473,12.811390619666719,1.1984130753710738,32.93255888717736,Unhealthy for Sensitive Groups,cpcb,CPCB_Bengaluru_2151,1
2024-01-09,Chennai,27.594800359935885,41.392200539903826,19.294827724768375,6.678532870625293,1.664936892108417,39.344223895018,Moderate,cpcb,CPCB_Chennai_5675,1
2024-01-09,Kolkata,75.95804071750321,113.93706107625482,22.97300380875759,20.058645132582566,2.13989992993534,30.409305414468573,Unhealthy,cpcb,CPCB_Kolkata_3520,1
2024-01-09,Hyderabad,58.269810741821715,87.40471611273257,46.95756990684172,11.879405505256058,0.7847647598413102,45.06146286608414,Unhealthy,cpcb,CPCB_Hyderabad_4663,1
2024-01-09,Pune,5.1007560043896305,7.651134006584446,33.32768132952161,11.93648297613597,1.18449373694519,26.836997301410605,Good,cpcb,CPCB_Pune_1551,1
2024-01-09,Ahmedabad,93.12406788735589,139.68610183103385,26.474810911934135,2.5532540037087923,1.0074841996243409,30.784480299859677,Unhealthy,cpcb,CPCB_Ahmedabad_1378,1
2024-01-09,Jaipur,19.545123899888488,29.31768584983273,31.320255490410403,9.529924325124325,2.3679118089042928,29.12773782031063,Moderate,cpcb,CPCB_Jaipur_2510,1
2024-01-09,Lucknow,104.13871301904592,156.2080695285689,47.29279613912736,19.898885990503263,1.2106711154589518,33.8946133157278,Unhealthy,cpcb,CPCB_Lucknow_2902,1
2024-01-10,Delhi,85.75668459681427,128.63502689522142,61.09414343824257,16.769185160554557,1.5907987693487364,18.79611593670712,Unhealthy,cpcb,CPCB_Delhi_4213,1
2024-01-10,Mumbai,70.78154882995891,106.17232324493835,27.00742202765871,11.078949969360007,1.0534595855595625,43.81335864092181,Unhealthy,cpcb,CPCB_Mumbai_6182,1
2024-01-10,Bengaluru,77.4049997190478,116.10749957857169,10.798882905622754,18.34250940962452,1.3766347046336358,21.81487202115931,Unhealthy,cpcb,CPCB_Bengaluru_5054,1
2024-01-10,Chennai,78.8121740575158,118.21826108627371,47.70387902176173,19.509159389773835,1.543532378630161,36.96836220510701,Unhealthy,cpcb,CPCB_Chennai_7462,2
2024-01-10,Kolkata,89.93134653489741,134.8970198023461,48.81263387210393,18.637640390455704,0.745796022476572,31.158953371895528,Unhealthy,cpcb,CPCB_Kolkata_6248,1
2024-01-10,Hyderabad,4.7340152226569385,7.101022833985407,30.32600289332769,3.6139985734741558,1.295257485790292,23.704747200298428,Good,cpcb,CPCB_Hyderabad_9373,1
2024-01-10,Pune,34.42525622312647,51.6378843346897,40.18482092467889,13.778615144941114,2.1548225337373155,24.511720323729964,Moderate,cpcb,CPCB_Pune_9757,1
2024-01-10,Ahmedabad,77.93924515031384,116.90886772547076,24.22664001585339,0.6677470029105859,2.0445315959338073,25.655962731467405,Unhealthy,cpcb,CPCB_Ahmedabad_4629,1
2024-01-10,Jaipur,100.06517411169992,150.0977611675499,31.79820812211409,21.569601573546024,1.412096806261037,34.54987109253663,Unhealthy,cpcb,CPCB_Jaipur_6343,1
2024-01-10,Lucknow,82.06835952653218,123.10253928979827,35.63260591253244,8.220449979257776,0.6960378549757829,10.819819569677797,Unhealthy,cpcb,CPCB_Lucknow_9244,1
2024-01-11,Delhi,141.07472671538096,211.61209007307144,27.333357210908055,13.044753665698444,1.3120535225067758,32.13668195149596,Unhealthy,cpcb,CPCB_Delhi_3830,1
2024-01-11,Mumbai,39.439460962378476,59.159191443567714,54.34375646842854,17.355665974368176,1.4114101127850591,39.99962696243081,Unhealthy for Sensitive Groups,cpcb,CPCB_Mumbai_9260,2
2024-01-11,Bengaluru,68.37258792844257,102.55888189266386,27.131781178091856,10.813647956302283,1.3613745692743215,31.634039839870795,Unhealthy,cpcb,CPCB_Bengaluru_2597,1
2024-01-11,Chennai,84.00907953996746,126.0136193099512,42.95142805840398,7.31300548556963,1.1094689564996019,34.35524441807464,Unhealthy,cpcb,CPCB_Chennai_6233,1
2024-01-11,Kolkata,88.09112096344414,132.1366814451662,47.85302133406448,18.10801370686719,0.9420303882486338,30.49255743200825,Unhealthy,cpcb,CPCB_Kolkata_1795,1
2024-01-11,Hyderabad,48.680933816264684,73.02140072439703,57.6954155250878,23.213962978655914,1.1312559821066253,38.12807256106791,Unhealthy for Sensitive Groups,cpcb,CPCB_Hyderabad_6603,1
2024-01-11,Pune,63.75087510945734,95.626312664186,27.58960081412075,19.2155332446549,1.5142110622915674,20.96715518223885,Unhealthy,cpcb,CPCB_Pune_2142,1
2024-01-11,Ahmedabad,109.72799756170845,164.59199634256268,69.0842416812958,8.359862659896823,1.3789665509222901,18.41455534912285,Unhealthy,cpcb,CPCB_Ahmedabad_2006,1
2024-01-11,Jaipur,72.10490143363724,108.15735215045586,44.33615420095548,25.820567734368197,1.7208703827523713,25.206565746188524,Unhealthy,cpcb,CPCB_Jaipur_5442,1
2024-01-11,Lucknow,132.03842691781202,198.05764037671804,39.58165235583555,12.64455696003767,1.4843695693842835,28.349395444330753,Unhealthy,cpcb,CPCB_Lucknow_7423,1
2024-01-12,Delhi,117.14656696923566,175.7198504538535,39.921589685311204,18.135721430456048,1.1852947968109147,17.39119264985462,Unhealthy,cpcb,CPCB_Delhi_9438,1
2024-01-12,Mumbai,45.000320917451205,67.50048137617681,35.17315803822779,22.99131590362178,1.6348325361227358,16.63330889540522,Unhealthy for Sensitive Groups,cpcb,CPCB_Mumbai_7173,2
2024-01-12,Bengaluru,30.70236236559922,46.053543548398835,45.5426435174142,16.052807557805732,1.5740074760821745,15.54373477675341,Moderate,cpcb,CPCB_Bengaluru_8933,1
2024-01-12,Chennai,44.09396988128806,66.1409548219321,34.379977106579496,18.671918366402306,2.0453382042351524,41.18059005928487,Unhealthy for Sensitive Groups,cpcb,CPCB_Chennai_8246,1
2024-01-12,Kolkata,72.80787589421806,109.21181384132709,36.21233534846264,9.320774484446321,0.9811255392926057,36.073411774943544,Unhealthy,cpcb,CPCB_Kolkata_8362,1
2024-01-12,Hyderabad,19.666424510850064,29.499636766275096,46.413339945320146,27.47290398718433,2.2516104558503947,28.529526153387085,Moderate,cpcb,CPCB_Hyderabad_4978,1
2024-01-12,Pune,57.79716817296412,86.69575225944618,43.6383486390178,15.689853560413042,2.3172657923046183,23.500179814625625,Unhealthy,cpcb,CPCB_Pune_7079,1
2024-01-12,Ahmedabad,13.02911557891635,19.543673368374527,41.37722945479009,11.947511732881415,2.3881067236161853,30.95241422155525,Moderate,cpcb,CPCB_Ahmedabad_8059,1
2024-01-12,Jaipur,61.34772180458911,92.02158270688366,18.03159749833475,13.0745042478781,0.5105918836415348,25.655424434843304,Unhealthy,cpcb,CPCB_Jaipur_1345,1
2024-01-12,Lucknow,35.46935527587492,53.20403291381238,22.909040706753718,19.707161415287917,2.037929698480599,36.60146055406697,Unhealthy for Sensitive Groups,cpcb,CPCB_Lucknow_8016,1
2024-01-13,Delhi,109.08585955725948,163.62878933588922,39.74939294946556,28.433403890265858,1.2301806127719954,40.23861144265138,Unhealthy,cpcb,CPCB_Delhi_8190,1
2024-01-13,Mumbai,97.8834113040892,146.8251169561338,42.78158597110199,12.024195862761399,1.160310343486843,37.16131939674629,Unhealthy,cpcb,CPCB_Mumbai_4288,1
2024-01-13,Bengaluru,44.683860225588006,67.02579033838201,17.979119748446916,9.212706342227108,1.7795667630327874,26.616560769446775,Unhealthy for Sensitive Groups,cpcb,CPCB_Bengaluru_4112,1
2024-01-13,Chennai,61.499880852259096,92.24982127838865,31.047970998513215,22.244665029779004,2.4524758141784706,41.41633313437006,Unhealthy,cpcb,CPCB_Chennai_1607,1
2024-01-13,Kolkata,69.0045725789944,103.5068588684916,54.89629419043048,18.648801658337774,0.7920098190626581,25.355375716069666,Unhealthy,cpcb,CPCB_Kolkata_7041,1
2024-01-13,Hyderabad,110.80652990574264,166.20979485861395,44.80395621361152,11.37231549473036,1.8776658352871762,18.493770548411334,Unhealthy,cpcb,CPCB_Hyderabad_7782,1
2024-01-13,Pune,72.31222643404112,108.46833965106168,40.70218189923136,24.371697996559075,1.588947689509452,22.252439355709356,Unhealthy,cpcb,CPCB_Pune_1020,1
2024-01-13,Ahmedabad,65.32745103702865,97.99117655554298,33.802297246164436,17.080412861139713,1.4890673226647972,23.073880818812754,Unhealthy,cpcb,CPCB_Ahmedabad_9289,1
2024-01-13,Jaipur,30.64708282059101,45.970624230886514,40.27052637894962,17.16258698982954,1.2087995617041083,42.24627532380829,Moderate,cpcb,CPCB_Jaipur_3472,1
2024-01-13,Lucknow,75.1481715134069,112.72225727011033,39.27224539631102,32.93677695360414,1.297762293386335,56.44150871466428,Unhealthy,cpcb,CPCB_Lucknow_3745,1
2024-01-14,Delhi,94.50782037746724,141.76173056620087,17.04237208536124,-5.294368099067096,2.151347739083453,18.165256813538942,Unhealthy,cpcb,CPCB_Delhi_6095,1
2024-01-14,Mumbai,108.14924932577833,162.2238739886675,54.12876418729368,35.761043744617965,1.7566333030993029,34.93887888907172,Unhealthy,cpcb,CPCB_Mumbai_6863,1
2024-01-14,Bengaluru,54.13983220654459,81.20974830981689,49.069791006766955,8.687101905562946,2.3222524670158724,30.214809791810076,Unhealthy for Sensitive Groups,cpcb,CPCB_Bengaluru_4426,1
2024-01-14,Chennai,41.82976930334312,62.744653955014684,31.82098050554295,27.059825561498,2.089206125339311,35.464402173088146,Unhealthy for Sensitive Groups,cpcb,CPCB_Chennai_5894,1
2024-01-14,Kolkata,115.78108753196267,173.671631297944,24.22112041193666,8.18241257996344,2.0911138611864675,20.68671076576834,Unhealthy,cpcb,CPCB_Kolkata_8599,1
2024-01-14,Hyderabad,9.933314616446552,14.899971924669828,40.76160994564654,21.67564372390945,1.2678764507540117,30.806715749568617,Good,cpcb,CPCB_Hyderabad_2525,1
2024-01-14,Pune,81.138972356746,121.708458535119,13.755103967193065,22.868050702404794,1.5225862269113801,34.954497358264774,Unhealthy,cpcb,CPCB_Pune_1675,1
2024-01-14,Ahmedabad,105.63135232515086,158.4470284877263,47.18368404719755,8.535004854161087,0.8096127203503466,23.084590294667464,Unhealthy,cpcb,CPCB_Ahmedabad_3252,1
2024-01-14,Jaipur,29.8059821773032,44.708973265954796,29.400060688702848,9.444344476272475,2.3735987392869835,34.288910391616675,Moderate,cpcb,CPCB_Jaipur_1978,1
2024-01-14,Lucknow,70.8835444954765,106.32531674321476,43.472560658797875,-5.0012866166530685,0.6724226179202997,45.7231485241155,Unhealthy,cpcb,CPCB_Lucknow_5824,1
